session_id,user_id,genre,timestamp,session_min,engagement_rate,game_completion,fps,lag_event
d262a7be-c572-4915-9998-1cc4d4a6400b,USER_29662,Action,2025-11-12 21:47,34.1,0.706,0.415,92.3,False
da2ed573-e1f2-489d-8298-e5655b9679fd,USER_36824,Adventure,2025-11-28 17:24,75.7,0.697,0.326,71.8,False
95c49771-cb1f-4cdc-a84d-38fb1d25b964,USER_15572,Simulation,2025-12-21 21:03,57.5,0.798,0.621,79.4,False
d77d9425-238f-41dd-997f-d400b11bc585,USER_25008,Multiplayer,2025-08-02 21:20,124.8,0.754,0.823,71.8,False
c4199f3c-1b07-4b0a-a292-b36189537357,USER_36185,Action,2025-01-07 23:16,67.4,0.848,0.597,66.1,False
3171c778-fa17-4240-bd0a-ea56a8b5d311,USER_13310,Multiplayer,2025-04-26 20:45,105.3,0.808,0.422,68.2,False
fcf17f0f-6974-4392-a83c-8eaaa17eed13,USER_24101,Adventure,2025-04-10 09:28,35.7,0.782,0.711,87.9,False
6396f5a1-a11d-4b75-bd15-45ffdb974a2c,USER_11628,Action,2025-04-06 05:47,71.8,0.789,0.866,81.9,False
c9a48c3b-8776-475c-8aaf-4634c3ab7417,USER_33676,Action,2025-07-13 01:27,52.2,0.809,0.497,66.8,False
600046de-a8b1-4dfc-bb59-f96d4b2b81ed,USER_18292,Simulation,2025-03-08 05:37,50.1,0.421,0.573,70.9,False
896a282d-8cc9-40dc-b56e-49427b08d2b5,USER_16713,Action,2025-06-19 14:45,59.9,0.806,0.652,70.5,False
b59af078-762d-4fe4-8884-9e5a15e471d4,USER_10146,Action,2025-03-20 10:38,110.0,0.692,0.405,72.5,False
27afd287-18ae-4308-aeea-42de73952a61,USER_03333,Simulation,2025-09-09 18:35,58.6,0.835,0.669,66.4,False
a522919d-8fee-4e4c-85c9-9591f191ef54,USER_23468,Action,2025-12-29 10:33,30.2,0.844,0.582,80.6,False
36dcbb79-3431-4f88-b0f6-b3fd85b9d2b1,USER_14416,Adventure,2025-09-24 02:50,28.5,0.554,0.647,71.4,False
d2f9d666-c43c-41bd-a33b-e621ebfca29b,USER_33105,Adventure,2025-08-01 17:34,34.7,0.778,0.85,75.1,False
29a9671f-2711-4be8-9730-e195962f5d80,USER_26439,Action,2025-06-28 07:56,40.0,0.585,0.309,69.6,False
d85a5002-b730-4f15-b319-083088ab9df1,USER_13983,Simulation,2025-06-19 11:18,38.4,0.706,0.819,70.2,False
5640eef5-0550-416a-9598-343ef5ee85f2,USER_14317,Multiplayer,2025-10-15 20:00,92.7,0.937,0.807,85.9,False
66d873af-1fd3-4e9d-b33e-a70da708fe5c,USER_07519,Simulation,2025-08-17 07:57,46.2,0.636,0.424,73.9,False
597c9c1e-d36c-483e-b470-824a376e556e,USER_15980,Action,2025-12-16 10:24,48.6,0.551,0.81,76.0,False
1c54d032-909a-4061-81b1-9552a733a5db,USER_07431,Multiplayer,2025-05-12 17:46,40.1,0.735,0.654,66.9,False
e2e42e7d-2a61-4ae4-9d96-6c59c312ce73,USER_18536,Action,2025-09-22 11:32,31.5,0.956,0.462,82.1,False
432a2bd8-6b64-4196-874b-4fb064a373bf,USER_33341,Multiplayer,2025-09-07 01:18,108.9,0.652,0.707,73.4,False
89fba7a7-9284-440b-afb0-fa5aa3698ad8,USER_12617,Simulation,2025-09-21 02:06,39.9,0.84,0.548,89.8,False
8c24d566-ca78-4ab5-8e4c-6ddfed093668,USER_10971,Action,2025-11-17 02:13,23.2,0.579,0.744,70.3,False
59bf7b2c-4458-438f-8c0f-53423b544ce7,USER_13971,Multiplayer,2025-02-23 06:34,14.4,0.711,0.817,86.2,False
756b4d89-ae98-4457-9f21-ba9a43921e69,USER_28524,Action,2025-12-18 04:01,49.4,0.679,0.706,89.2,False
c36d38e4-3d8e-43ae-a2df-0af206b3eb01,USER_30096,Simulation,2025-01-20 02:04,16.8,0.826,0.481,80.6,False
057e4a77-7669-4225-a153-b3f6428f258d,USER_03557,Adventure,2025-05-09 17:04,20.0,0.769,0.961,80.2,False
2b7ca4b5-0feb-4144-a585-322f2b3dc5f6,USER_37681,Adventure,2025-05-13 13:24,48.6,0.888,0.721,83.1,False
bf9eff65-f895-4a5d-ab3a-bdf8c0ada114,USER_29565,Multiplayer,2025-08-10 10:01,23.4,0.649,0.511,76.4,False
396238c6-817c-43e1-8fac-3a0e9fbdfd4e,USER_25527,Action,2025-10-01 00:41,42.8,0.604,0.312,63.1,False
7a30ae30-86d4-432d-bf08-30dbe8724598,USER_04145,Action,2025-12-25 02:22,41.1,0.805,0.754,84.9,False
66c8284b-101c-4187-903a-4234c19c8328,USER_32954,Action,2025-05-29 21:19,72.4,0.618,0.89,80.9,False
24f49dc1-9971-4037-9eab-a3baa7f5450b,USER_39752,Action,2025-05-25 14:24,60.9,0.324,0.657,64.8,False
652a5322-5d6e-4f4e-bde0-fabdcc9bf0ab,USER_25895,Action,2025-08-31 05:34,46.2,0.74,0.548,78.9,False
87b416e9-2c9b-4f0c-8b07-58e4c2fedb31,USER_14410,Adventure,2025-07-20 17:18,46.0,0.602,0.735,74.1,False
c993411b-160d-43fe-8f95-c59e28456d9a,USER_09443,Simulation,2025-12-13 23:41,62.6,0.954,0.427,85.2,False
c64b3122-945b-42fd-b6cb-a8979cd950a7,USER_24454,Action,2025-10-11 17:09,71.0,0.704,0.86,77.3,False
dff7f6b1-2288-45c4-9da9-1b8c75ce8928,USER_08077,Action,2025-01-03 18:38,17.0,0.827,0.533,71.2,False
7d58f7a0-b51a-4758-ab48-08f82664e97d,USER_25827,Action,2025-06-06 06:47,57.8,0.906,0.712,72.5,False
63c79eb3-4d14-43c8-be58-52de701bb331,USER_22535,Adventure,2025-07-31 20:54,48.2,0.609,0.524,71.5,False
fe490e53-9d4b-41e3-9140-7a0b53d6a7cc,USER_33591,Adventure,2025-03-24 05:14,44.0,0.65,0.715,77.1,False
1483482f-b5b4-4c10-96cd-ce7ad9443a04,USER_16564,Adventure,2025-02-28 05:42,23.5,0.768,0.68,83.3,False
ddc58665-51e9-4615-9a0f-3eddf923b5a2,USER_37179,Action,2025-10-09 14:41,50.2,0.739,0.684,78.4,False
5ae92d09-94bf-493d-aad7-839f2d83f71a,USER_36023,Action,2025-05-29 21:04,120.8,0.939,0.662,76.9,False
bcb5412b-b7a9-43cd-bcf0-fa3edc24818a,USER_16430,Action,2025-04-12 23:37,23.6,0.72,0.72,81.9,False
f746698c-279a-4543-8374-5ee7056c56e0,USER_31929,Simulation,2025-07-02 04:42,32.2,0.793,0.606,83.3,False
01e2d68a-3062-4139-80dd-4221ed3ee116,USER_15371,Action,2025-05-26 19:04,38.9,0.927,0.55,74.5,False
980e0add-b9d6-4bb8-8611-372cb9acd235,USER_12682,Simulation,2025-09-06 14:21,23.5,0.561,0.542,71.4,False
5b3605c2-2943-40f0-a0b3-de048d2190f3,USER_20033,Adventure,2025-10-17 18:23,16.4,0.858,0.548,70.9,False
6cde48a6-7478-438b-9bad-fbb9eb64a491,USER_20732,Multiplayer,2025-03-28 00:20,33.1,0.686,0.322,72.1,False
3f8394f1-dcbf-403e-b27c-0f1fa8962fd9,USER_16134,Adventure,2025-12-31 23:41,47.5,0.868,0.825,78.4,False
3610ec2e-b14c-42da-a9d3-0ff0f176f588,USER_28582,Simulation,2025-07-04 04:43,24.8,0.811,0.434,75.4,False
5063202b-d7cd-4cf4-805c-86e3a17bc1eb,USER_21730,Multiplayer,2025-08-25 14:22,30.1,0.846,0.335,82.6,False
6096c0f9-5c88-42e4-b818-9687e9c02118,USER_20020,Multiplayer,2025-10-10 03:11,37.8,0.725,0.81,65.7,False
457a33e8-2a25-4ac9-a94c-2db8e451cdcc,USER_39756,Action,2025-05-24 04:57,69.8,0.854,0.396,74.4,False
a45883c1-a4c1-4ffb-9530-e5c7c23a19ef,USER_35299,Adventure,2025-05-15 23:56,36.2,0.633,0.326,85.2,False
8a2db346-048c-4390-b363-d0f5c5492b7d,USER_05012,Action,2025-01-10 16:40,49.8,0.826,0.64,59.6,False
d66c1c86-82bb-4623-8704-fb213d3d5fb6,USER_02045,Multiplayer,2025-10-30 06:58,36.8,0.779,0.494,72.5,False
45645b9a-6a8b-4055-ab55-392092f98734,USER_02403,Simulation,2025-10-06 17:30,34.1,0.842,0.659,83.4,False
66553178-a710-4cbf-8130-8aa797448bae,USER_09741,Simulation,2025-07-20 07:57,71.7,0.461,0.796,69.5,False
41813d68-15cf-4aee-8e6f-691d173d37ec,USER_38641,Simulation,2025-03-10 14:32,29.3,0.848,0.382,73.6,False
2c049b77-bb87-4a4a-b57e-c6b9315f4ebe,USER_33451,Action,2025-07-23 11:32,49.2,0.771,0.905,64.3,False
2bb40560-209c-4f60-b4cc-0c53645f7e5b,USER_00695,Adventure,2025-11-11 21:10,60.7,0.802,0.641,68.1,False
ed031dd3-a5f3-4c60-894b-afc7a6dd77f8,USER_33695,Adventure,2025-08-17 05:11,85.6,0.885,0.53,75.2,False
307c35ce-3aa9-471b-9ff7-ecc377c20e90,USER_37117,Adventure,2025-09-05 11:02,65.5,0.955,0.519,89.6,False
8a1dc711-18f5-4f1a-a6e7-34525c8a81d5,USER_14341,Multiplayer,2025-04-29 02:16,62.5,0.971,0.728,70.5,False
58c8db06-817d-41f8-b8ce-8f0e7b87de84,USER_24212,Adventure,2025-01-22 21:13,27.8,0.838,0.472,74.3,False
86193306-2320-4550-a08d-21e663303e16,USER_33941,Simulation,2025-07-18 15:58,40.5,0.581,0.799,77.8,False
78a83482-f118-48c0-9d6c-17b3d77fc802,USER_29796,Action,2025-01-21 20:20,70.2,0.634,0.722,77.8,False
d3cd1954-6e8f-4ced-b2ce-8e147728ca69,USER_06765,Simulation,2025-05-15 18:34,54.4,0.851,0.28,85.3,False
0cc3727b-2cf2-4100-9a6d-a63d1235a556,USER_37367,Adventure,2025-07-12 20:24,62.1,0.49,0.425,65.9,False
45a90ae7-03f9-424a-b027-5b754a9144d6,USER_23941,Action,2025-09-22 08:24,31.2,0.925,0.304,81.6,False
f864e469-174d-44a7-8863-1819687499bf,USER_14608,Multiplayer,2025-06-30 11:31,52.5,0.844,0.512,79.5,False
09e1a7bf-a73b-4cca-b35b-7fa09a97664f,USER_31596,Action,2025-09-14 04:28,35.4,0.775,0.429,76.5,False
1a164198-8dad-41ee-9158-bed4c4fd5e21,USER_10854,Adventure,2025-02-09 16:41,17.7,0.817,0.461,68.7,False
47add783-6940-4eb4-a9f0-b7b8854dc704,USER_18404,Adventure,2025-03-18 05:10,64.6,0.622,0.769,84.6,False
eb69cba5-c46b-4b93-9816-486966e02df2,USER_23739,Action,2025-12-05 07:26,38.8,0.912,0.733,63.2,False
de4b8ea5-85a9-4ee2-a7d1-b1e289f3f78e,USER_21642,Action,2025-09-04 21:30,59.4,0.966,0.329,68.7,False
fed02b3d-61f4-4a37-99dd-344601b53920,USER_31394,Adventure,2025-10-30 05:41,50.1,0.846,0.578,80.2,False
002e62ee-6597-469c-bd25-acd37f44ea87,USER_26929,Action,2025-05-05 01:08,40.7,0.856,0.448,86.2,False
287fad8a-efb4-4f33-b100-9d41fb5056d9,USER_37585,Adventure,2025-03-10 20:32,50.5,0.731,0.625,74.5,False
49f70cc9-a704-455e-87df-bce996ceaa25,USER_02569,Adventure,2025-01-29 05:16,21.4,0.703,0.692,61.0,False
485a1c47-ff52-46d8-a3f2-b770ae7b5141,USER_11799,Multiplayer,2025-11-03 18:40,19.5,0.897,0.683,82.0,False
0ff0bbb9-7c8e-44f4-be8a-6e05fd93136e,USER_01221,Simulation,2025-02-13 06:28,63.0,0.493,0.476,76.3,False
92c5512e-c979-4db3-8fed-ca0eb6f09c0b,USER_39750,Multiplayer,2025-09-04 05:14,24.0,0.736,0.37,91.9,False
b345c97e-4459-46db-a747-52ed8799bc6e,USER_26921,Adventure,2025-10-26 05:39,39.5,0.637,0.343,89.2,False
a9e60536-0d50-454c-b6e0-0b40a0f4b566,USER_33477,Simulation,2025-03-27 23:43,57.6,0.681,0.62,63.2,False
ecaf52d3-1009-4334-b1d0-802ab0410687,USER_22458,Multiplayer,2025-11-02 18:04,14.2,0.694,0.512,66.8,False
d94c43f1-42cb-4ac4-90e3-aa5ab8ef2489,USER_15062,Multiplayer,2025-07-17 04:06,96.3,0.716,0.619,67.5,False
f86d016d-9401-440f-8726-30d353e08cd2,USER_01086,Adventure,2025-09-25 16:43,17.3,0.887,0.682,85.0,False
64673b8c-62b8-47c7-ac9a-befe62e6592d,USER_27512,Adventure,2025-11-07 03:11,131.6,0.441,0.561,70.8,False
3968837f-f8b2-4cb5-915e-cad6e83a669b,USER_31187,Action,2025-09-30 16:48,115.7,0.746,0.548,87.6,False
36841cf2-2df0-46d8-9f9c-f05504d1ff5f,USER_07702,Action,2025-09-04 21:08,70.7,0.846,0.681,74.1,False
fdc12c01-6609-4f71-81d7-901687ce49d0,USER_39550,Action,2025-12-14 20:27,73.0,0.819,0.757,82.4,False
3a969471-716a-4697-a459-e73b9dba8c3f,USER_34213,Multiplayer,2025-07-09 01:44,32.1,0.727,0.519,83.0,False
69638e8b-01fd-4e75-9b62-d138e2704e66,USER_34723,Multiplayer,2025-04-28 15:50,69.3,0.333,0.414,70.6,False
11262660-285d-4323-8e55-bf6b4f6ea06f,USER_24985,Simulation,2025-10-29 23:58,33.2,0.826,0.8,70.9,False
7958df8d-c015-4941-acc0-9635986dc4d9,USER_37757,Action,2025-08-06 04:16,57.7,0.879,0.59,72.0,False
d87b2e10-b6b6-461f-b38e-df2d4b2e0376,USER_31270,Adventure,2025-02-12 09:38,40.3,0.7,0.434,69.5,False
402d6e3a-203b-4966-8c61-e8b595f0078e,USER_35634,Multiplayer,2025-05-12 06:00,33.2,0.447,0.604,74.6,False
c302ce12-e007-4958-9046-262a2d2a2282,USER_00467,Action,2025-09-24 00:24,93.3,0.879,0.719,73.9,False
8b09d650-2ea3-4158-8c32-e18a7f0891fa,USER_13463,Simulation,2025-07-29 11:06,61.8,0.82,0.663,81.9,False
6f75ee11-3b07-4bf7-99c8-7d8db4342380,USER_10144,Multiplayer,2025-11-30 18:16,76.8,0.83,0.58,86.4,False
afb8b5d3-2ab8-4b8f-b463-d7ab1d3a3f42,USER_17125,Multiplayer,2025-10-17 11:39,42.0,0.878,0.696,62.9,False
4cd0f4ea-e9b1-4df9-b871-db6cbfba5884,USER_18060,Multiplayer,2025-04-15 13:35,58.8,0.949,0.681,74.5,False
08553455-bed0-4b65-afc9-428e1def0609,USER_36541,Multiplayer,2025-04-02 11:35,19.9,0.654,0.662,75.3,False
450a2fe9-3e04-4f85-b733-9b0c9f0b1f75,USER_36367,Multiplayer,2025-05-10 09:36,26.0,0.786,0.355,77.0,False
15ea0818-5af8-4d6a-9a2d-852e4dfe36dd,USER_22568,Multiplayer,2025-03-12 21:07,45.7,0.824,0.501,80.5,False
81bc15ca-0732-4c69-a26f-56cea2e6ec14,USER_15059,Multiplayer,2025-12-25 05:06,37.6,0.684,0.281,73.1,False
ea7a127e-4033-4926-81bf-cc4eac2b016a,USER_14055,Multiplayer,2025-06-23 17:39,71.6,0.868,0.545,77.3,False
891f3374-cf66-469a-8cce-57618408e9c8,USER_03412,Adventure,2025-07-19 20:00,41.1,0.917,0.699,72.2,False
aef10238-71ac-4f1e-ae4e-7e4dcddf02c9,USER_05970,Adventure,2025-08-30 19:27,34.0,0.647,0.729,82.6,False
93ec739a-f0e3-49c2-9d04-a0c28b088f22,USER_05777,Action,2025-05-15 07:23,49.3,0.88,0.518,76.5,False
f5f570c2-6023-4cbf-a25f-ca8e3a24f469,USER_05246,Action,2025-07-16 12:39,25.5,0.404,0.612,83.7,False
82bc3147-8c46-4e84-9231-5a87543c5908,USER_34145,Simulation,2025-12-31 19:03,40.2,0.839,0.676,71.3,False
4b1ca81a-da85-470d-8103-dee0938a2a09,USER_11487,Multiplayer,2025-08-13 00:12,50.0,0.948,0.688,76.0,False
cc8cdd3b-85eb-4693-8aa4-9a16ed6e1068,USER_33958,Simulation,2025-04-10 01:50,99.4,0.936,0.484,73.1,False
7c5662af-0f24-412c-9495-7c579467e039,USER_39290,Adventure,2025-11-11 05:43,40.9,0.628,0.618,71.0,False
1bcb73f7-c243-4157-b19a-d135579f45d1,USER_02364,Simulation,2025-05-03 20:00,25.4,0.597,0.825,86.8,False
4da0f818-f410-4b10-afa3-0abca4c5e5bc,USER_10319,Action,2025-05-22 12:22,43.2,0.648,0.563,70.4,False
dd4aa757-0315-4164-abc8-f2cfd400c75e,USER_25897,Multiplayer,2025-10-28 06:33,67.2,0.77,0.787,68.9,False
cccc3d27-7bf2-4090-bba4-d728347b35a9,USER_01008,Action,2025-02-16 17:18,72.6,0.99,0.808,65.6,False
eaa727ed-5372-488e-942c-95d902884b6b,USER_36643,Simulation,2025-06-27 08:14,97.6,0.615,0.757,75.1,False
91cbc7af-4418-40be-bc8a-ec1eca682caf,USER_39739,Adventure,2025-08-21 12:36,58.2,0.878,0.804,79.5,False
8ef5944b-3389-4976-ad7f-5d2ae05a8f97,USER_00305,Simulation,2025-03-31 13:32,40.5,0.906,0.909,70.2,False
b22bf237-8ffd-4eec-9efe-c6131e958498,USER_06978,Action,2025-09-15 09:21,34.0,0.889,0.687,83.7,False
936d2f2a-a13a-40fc-9ac4-86c6a050966e,USER_07669,Simulation,2025-10-03 18:16,72.6,0.794,0.624,79.4,False
698518ca-09e2-4fa7-a6a2-15386b437e4c,USER_29018,Multiplayer,2025-10-16 15:49,18.5,0.88,0.424,70.7,False
1e18a4d0-5227-4ccd-9b02-647cd9c53503,USER_15944,Simulation,2025-08-23 21:29,40.8,0.431,0.636,62.8,False
b7e80e70-a9d1-41ad-94a2-00a7950ff465,USER_38459,Action,2025-09-04 03:16,16.8,0.896,0.709,59.5,False
97e99019-5c38-45f5-88e5-5a0942e0b423,USER_04428,Multiplayer,2025-11-21 07:43,145.4,0.871,0.641,79.1,False
891d1704-b85f-4d83-89de-f94127ef3715,USER_15069,Simulation,2025-07-31 11:33,32.0,0.802,0.734,81.1,False
37bdeedd-645d-44bd-bb11-ff7c3f6cf78e,USER_35105,Action,2025-12-25 08:15,36.8,0.877,0.662,69.0,False
02e14050-e00e-4bd1-ba81-16bbb752cdcd,USER_18828,Action,2025-07-24 21:47,48.3,0.776,0.919,82.3,False
1a153c82-126b-439b-8d14-c1a35cdb48dd,USER_22413,Action,2025-10-11 05:30,21.6,0.736,0.759,77.2,False
ccd4b01e-dca9-473a-8d1d-b2a7aa5eb34c,USER_20570,Simulation,2025-04-22 18:17,54.7,0.744,0.472,74.4,False
0c1c9967-92c4-4039-b625-29be7bb4e17a,USER_11979,Adventure,2025-09-13 23:12,19.5,0.855,0.595,70.3,False
e14aa5fb-e12e-4a80-97ef-5322332b478f,USER_15392,Adventure,2025-05-16 06:14,42.6,0.723,0.379,71.8,False
fda701e5-98ab-4e58-85ee-edbc0c93fefe,USER_13289,Adventure,2025-11-13 11:09,35.7,0.857,0.672,74.2,False
ab738143-b5f7-4a28-967c-2365380787c1,USER_06992,Action,2025-02-10 21:42,85.1,0.711,0.888,70.6,False
0f263485-842e-4377-898f-95b2e77e3c6d,USER_32288,Action,2025-10-05 01:54,33.6,0.925,0.557,71.4,False
07b3aaf6-0f4f-41ad-a057-3064bad2b621,USER_31608,Simulation,2025-11-14 10:31,49.4,0.735,0.631,78.4,False
a3e8f504-3f3b-441c-9ed4-a3f08ced0cae,USER_37652,Simulation,2025-09-09 05:48,27.4,0.907,0.675,86.8,False
91ddc463-01b1-4a82-923d-b96b2b767362,USER_33498,Simulation,2025-07-23 07:48,37.9,0.658,0.67,60.8,False
7b05d70b-aebd-4c5f-9c66-5a669c00a83d,USER_37793,Adventure,2025-01-28 16:51,24.2,0.778,0.669,59.3,False
6dd8d07a-7acc-4789-ad98-1a5bdbdab035,USER_27734,Multiplayer,2025-10-04 01:32,35.3,0.788,0.524,68.2,False
dbc51f6a-ea6d-4010-ba1a-eabb4dd33b40,USER_22760,Multiplayer,2025-12-18 05:29,23.2,0.872,0.671,78.3,False
b2470089-d6d4-48bb-9227-4f84f24078e6,USER_07889,Multiplayer,2025-06-11 22:00,52.2,0.742,0.628,76.1,False
0d02651b-60a0-490b-bf15-c995001c6bfa,USER_00775,Adventure,2025-07-14 18:06,62.7,0.777,0.544,75.6,False
d017795f-4af2-48fb-a148-e01790cd197d,USER_21328,Simulation,2025-11-10 08:11,142.2,0.818,0.572,75.9,False
ba4fdff9-b055-418c-9845-7092fbc4cccc,USER_35951,Simulation,2025-05-02 08:30,35.6,0.553,0.39,77.7,False
1e3c2d70-e777-4acc-a7ec-d82475b0ceab,USER_22486,Simulation,2025-04-05 15:27,46.7,0.837,0.584,73.2,False
05f5184e-5247-4df3-ad3c-3a380b7f4481,USER_13798,Multiplayer,2025-12-25 11:23,61.8,0.481,0.825,82.1,False
a76a0fd9-ae0b-463e-b166-d663a8d4ebe6,USER_26254,Simulation,2025-08-19 05:36,40.0,0.769,0.675,71.0,False
8a69ec78-2f67-401e-9dcf-00d16fcf18be,USER_08595,Adventure,2025-02-21 23:17,31.0,0.75,0.53,55.9,False
64986fb2-8958-467f-af12-0141b74ad352,USER_15454,Multiplayer,2025-07-15 06:09,29.5,0.758,0.709,74.2,False
e7f90d5c-7613-4e40-9e15-4440e268b43c,USER_09801,Multiplayer,2025-01-05 05:26,67.3,0.849,0.834,58.8,False
d05b6255-ce04-4995-88f5-54ec1af94f1f,USER_32742,Adventure,2025-11-19 16:34,45.5,0.561,0.544,76.4,False
7fb47a15-c02c-46c4-804d-72e0dc1dd3f4,USER_20692,Multiplayer,2025-06-03 08:35,34.1,0.746,0.556,83.6,False
1fb97f1a-9a13-4e04-b5c9-3d0adf4ac920,USER_37214,Action,2025-07-23 03:44,35.5,0.995,0.776,71.9,False
1aed07e1-98d9-4cd7-b9e9-06fe9ff45756,USER_10705,Action,2025-04-21 08:30,67.5,0.964,0.571,64.5,False
2265e90c-046f-44ba-8d74-f92568df5483,USER_06312,Multiplayer,2025-06-21 08:23,75.7,0.856,0.943,73.1,False
8357c7aa-8f12-4398-b083-764da5db4bc3,USER_23614,Simulation,2025-06-26 00:26,47.5,0.86,0.394,71.7,False
2f83c27e-cbeb-4844-80ea-ddc96d811cc1,USER_07946,Simulation,2025-12-14 19:12,71.1,0.656,0.714,68.5,False
736b658a-78a5-4f65-8453-34ed40bab133,USER_37805,Adventure,2025-05-26 11:20,48.9,0.611,0.683,78.2,False
f0fd736b-a220-48f2-8693-89da6b8377ee,USER_33453,Multiplayer,2025-08-17 02:24,57.7,0.482,0.565,69.7,False
56778819-1d05-42cd-b5bb-99e9b622616c,USER_18778,Multiplayer,2025-11-20 04:55,22.3,0.551,0.751,82.1,False
4e324bb6-78ae-433d-b1c3-f1fd76f9c6fd,USER_10983,Simulation,2025-08-04 20:39,23.6,0.63,0.695,87.5,False
1c025e0c-535a-4b3b-86bb-dbb3cc566651,USER_37463,Multiplayer,2025-02-06 02:10,49.1,0.638,0.543,57.6,False
48eb494e-d957-481b-a88e-b92ba6c0f4e1,USER_22520,Adventure,2025-06-10 10:41,63.9,0.481,0.41,78.4,False
2f50edae-ebc0-41ff-a4c4-035ece8bfd68,USER_19095,Simulation,2025-11-06 20:25,16.3,0.908,0.29,70.7,False
a063477b-4024-44b6-aa01-3e93893545c1,USER_17777,Multiplayer,2025-07-05 23:37,56.7,0.515,0.696,74.0,False
63224d24-7b45-4434-b019-faf2c2cc7d7e,USER_34141,Multiplayer,2025-07-31 05:11,56.3,0.667,0.712,75.2,False
1bf0de4f-6c1a-4a21-9c73-78408982b7e7,USER_01514,Adventure,2025-05-01 21:16,38.7,0.808,0.44,60.2,False
90cf4d2c-f156-4ba0-aceb-63f0a8c8f0fb,USER_05248,Adventure,2025-03-27 12:06,57.0,0.655,0.739,77.4,False
e8281ede-0ad8-4309-aa0b-bd465df85c51,USER_06263,Action,2025-08-31 17:03,40.8,0.639,0.439,72.2,False
74dfddf6-f655-41f2-ac8c-f647cf0cdecd,USER_01728,Multiplayer,2025-09-26 02:06,70.2,0.664,0.758,76.0,False
d0f77277-4088-4cd8-93cc-5a93a053fa44,USER_17201,Adventure,2025-02-13 20:59,22.1,0.277,0.682,74.6,False
e56921e5-33c3-42d0-a785-04ac7b3ca882,USER_25549,Simulation,2025-04-28 07:47,39.4,0.667,0.636,74.5,False
9d2fb24a-7d87-4b45-b141-a06bd09ebee6,USER_18624,Multiplayer,2025-11-17 04:08,49.6,0.748,0.727,81.3,False
10552db5-a08d-4868-8f7e-e514bdff514c,USER_34521,Adventure,2025-01-15 01:42,26.1,0.905,0.553,69.0,False
40dffc54-d548-4767-b8cc-49624bc668a9,USER_23386,Simulation,2025-09-01 14:55,42.6,0.513,0.811,77.2,False
947cb00c-aa1d-4cec-a393-7b4aa3887a50,USER_35428,Simulation,2025-10-08 14:08,31.0,0.328,0.495,52.6,False
432394d6-5771-453b-a5f2-3ecee0f84fdf,USER_35343,Adventure,2025-10-30 19:29,33.6,0.921,0.843,69.8,False
19042d8a-0cb1-424e-9b4a-4f9cf261074a,USER_36962,Multiplayer,2025-09-26 20:40,33.5,0.967,0.847,80.0,False
57492b1d-e46d-459d-8103-2f1302b58c2c,USER_34983,Simulation,2025-06-27 15:34,121.6,0.839,0.572,82.3,False
05d1cc92-fb85-4028-8d98-8754c3f14c22,USER_14886,Action,2025-08-15 09:23,27.2,0.805,0.396,85.8,False
ab898d4b-9c17-4f71-9232-41b623278a2e,USER_27015,Simulation,2025-03-21 09:00,34.8,0.913,0.588,65.2,False
21643521-ffaf-414b-a846-b2a4ca46262d,USER_00007,Adventure,2025-06-26 09:30,47.8,0.787,0.643,74.2,False
a68cc02e-72d0-4f63-8d84-3de245324e95,USER_35069,Action,2025-12-19 15:48,40.7,0.836,0.715,78.3,False
05b7c1ab-24c3-43d4-930d-5ced840c0b36,USER_31266,Simulation,2025-01-05 13:51,50.5,0.663,0.528,98.2,False
7b844f01-45f3-404d-bb1d-50d37a46c2e6,USER_19197,Adventure,2025-01-04 17:23,47.5,0.759,0.445,72.2,False
b448ef39-1348-44f4-aebe-c13f7e4091c1,USER_12359,Multiplayer,2025-10-15 13:25,29.3,0.846,0.461,79.8,False
296a49ff-ae75-4da5-82b4-4d9ec0c7109a,USER_16378,Adventure,2025-11-27 12:53,52.8,0.647,0.639,60.1,False
38d344d2-89c8-4dfd-aab1-a06fb1f3732d,USER_24797,Adventure,2025-05-15 02:27,30.6,0.721,0.798,76.7,False
8fcc7e4a-91f1-4cdc-82bd-8243e4b54471,USER_15700,Simulation,2025-05-26 20:47,29.8,0.44,0.46,84.2,False
b616f52f-f32d-452d-bef6-e2c5b415a828,USER_34862,Simulation,2025-07-31 06:54,21.3,0.71,0.865,81.6,False
7223dcf0-69a6-45da-88cd-26bb303a70b0,USER_04487,Adventure,2025-03-11 09:07,29.7,0.868,0.387,74.2,False
8e30a4b1-b359-4ac2-957e-7a34d3b5a09b,USER_29842,Multiplayer,2025-05-20 22:39,28.4,0.717,0.433,64.5,False
6bc12149-c09d-4e68-a219-4d8e52957ed8,USER_32244,Adventure,2025-06-14 00:09,56.5,0.758,0.569,74.3,False
895ab705-e73b-49dd-8fa7-ffdee4ac3d81,USER_03253,Action,2025-04-06 03:18,88.1,0.847,0.447,78.6,False
c7d4caad-655e-4495-9531-c68457c33ccb,USER_17642,Adventure,2025-08-13 23:00,103.3,0.9,0.753,73.1,False
bde8072e-9d9a-452f-8e61-852432146867,USER_15258,Action,2025-03-19 00:31,27.0,0.836,0.662,72.2,False
9c42c14a-0302-4d38-87a7-a36359b4d5b1,USER_14234,Simulation,2025-08-04 09:50,37.3,0.904,0.541,66.8,False
